日期,求和项:收盘
2014年6月24日,4696.49
2014年6月25日,4662.86
2014年6月26日,4731.82
2014年6月27日,4740.34
2014年6月30日,4794.72
2014年7月1日,4830.74
2014年7月2日,4844.4
2014年7月3日,4860.9
2014年7月4日,4845.65
2014年7月7日,4822.63
2014年7月8日,4846.97
2014年7月9日,4749.74
2014年7月10日,4697.57
2014年7月11日,4712.54
2014年7月14日,4752.61
2014年7月15日,4748.45
2014年7月16日,4706.24
2014年7月17日,4667.88
2014年7月18日,4669.83
2014年7月21日,4683.73
2014年7月22日,4731.04
2014年7月23日,4693.43
2014年7月24日,4666.43
2014年7月25日,4713.95
2014年7月28日,4816.37
2014年7月29日,4892.17
2014年7月30日,4915.37
2014年7月31日,4950.72
2014年8月1日,4889.85
2014年8月4日,4949.5
2014年8月5日,4989.4
2014年8月6日,5020.48
2014年8月7日,4969.08
2014年8月8日,4994.17
2014年8月11日,5065.89
2014年8月12日,5082.4
2014年8月13日,5078.18
2014年8月14日,5038.03
2014年8月15日,5106.48
2014年8月18日,5187.89
2014年8月19日,5206.46
2014年8月20日,5212.3
2014年8月21日,5224.58
2014年8月22日,5257.88
2014年8月25日,5224.19
2014年8月26日,5150.57
2014年8月27日,5193.9
2014年8月28日,5135.34
2014年8月29日,5203.03
2014年9月1日,5290.37
2014年9月2日,5349.62
2014年9月3日,5391.29
2014年9月4日,5427.9
2014年9月5日,5449.02
2014年9月9日,5475.1
2014年9月10日,5478.8
2014年9月11日,5458.44
2014年9月12日,5510.35
2014年9月15日,5552.7
2014年9月16日,5339.49
2014年9月17日,5377.79
2014年9月18日,5398.32
2014年9月19日,5440.26
2014年9月22日,5358.46
2014年9月23日,5420.47
2014年9月24日,5480.56
2014年9月25日,5489.72
2014年9月26日,5509.83
2014年9月29日,5564.71
2014年9月30日,5604.8
2014年10月8日,5666.82
2014年10月9日,5676.32
2014年10月10日,5640.93
2014年10月13日,5600.07
2014年10月14日,5577.21
2014年10月15日,5611.54
2014年10月16日,5525.43
2014年10月17日,5479.35
2014年10月20日,5555.47
2014年10月21日,5517.56
2014年10月22日,5469.07
2014年10月23日,5402.81
2014年10月24日,5410.86
2014年10月27日,5440.91
2014年10月28日,5539.44
2014年10月29日,5575.7
2014年10月30日,5568.53
2014年10月31日,5557.58
2014年11月3日,5575.47
2014年11月4日,5523.68
2014年11月5日,5514.62
2014年11月6日,5549.18
2014年11月7日,5495.87
2014年11月10日,5533.82
2014年11月11日,5370.03
2014年11月12日,5421.58
2014年11月13日,5314.68
2014年11月14日,5324.23
2014年11月17日,5382.96
2014年11月18日,5389.14
2014年11月19日,5418.18
2014年11月20日,5381.93
2014年11月21日,5425.35
2014年11月24日,5475.7
2014年11月25日,5574.1
2014年11月26日,5581.57
2014年11月27日,5598.88
2014年11月28日,5587.2
2014年12月1日,5554.36
2014年12月2日,5614.75
2014年12月3日,5697.8
2014年12月4日,5813.09
2014年12月5日,5697.71
2014年12月8日,5713.92
2014年12月9日,5489
2014年12月10日,5701.75
2014年12月11日,5726.45
2014年12月12日,5778.59
2014年12月15日,5882.18
2014年12月16日,5850.28
2014年12月17日,5793.11
2014年12月18日,5760.81
2014年12月19日,5668.15
2014年12月22日,5453.22
2014年12月23日,5386
2014年12月24日,5453.28
2014年12月25日,5518.83
2014年12月26日,5565.61
2014年12月29日,5498.05
2014年12月30日,5391.39
2014年12月31日,5461.19
2015年1月5日,5589.78
2015年1月6日,5705.73
2015年1月7日,5663.69
2015年1月8日,5674.31
2015年1月9日,5667.03
2015年1月12日,5679.93
2015年1月13日,5825.69
2015年1月14日,5784.22
2015年1月15日,5790.74
2015年1月16日,5890.85
2015年1月19日,5743.57
2015年1月20日,5960.64
2015年1月21日,6081.28
2015年1月22日,6147.44
2015年1月23日,6056.4
2015年1月26日,6206.11
2015年1月27日,6236.17
2015年1月28日,6166.51
2015年1月29日,6138.39
2015年1月30日,6046.61
2015年2月2日,6022.82
2015年2月3日,6190.7
2015年2月4日,6164.86
2015年2月5日,6151.99
2015年2月6日,6025.35
2015年2月9日,5994.96
2015年2月10日,6141.68
2015年2月11日,6224.94
2015年2月12日,6259.53
2015年2月13日,6358.96
2015年2月16日,6546.48
2015年2月17日,6568.07
2015年2月25日,6516.07
2015年2月26日,6568.74
2015年2月27日,6630.63
2015年3月2日,6738.64
2015年3月3日,6645.02
2015年3月4日,6764.73
2015年3月5日,6802.25
2015年3月6日,6640.89
2015年3月9日,6736.91
2015年3月10日,6870.97
2015年3月11日,6841.92
2015年3月12日,6830.31
2015年3月13日,6932.04
2015年3月16日,7193.21
2015年3月17日,7221.13
2015年3月18日,7358.89
2015年3月19日,7373.49
2015年3月20日,7423.81
2015年3月23日,7671.22
2015年3月24日,7765.89
2015年3月25日,7900.5
2015年3月26日,7748.86
2015年3月27日,7877.51
2015年3月30日,7945.12
2015年3月31日,8005.86
2015年4月1日,8233.14
2015年4月2日,8384.18
2015年4月3日,8476.14
2015年4月7日,8596.27
2015年4月8日,8428.14
2015年4月9日,8280.24
2015年4月10日,8519.19
2015年4月13日,8715.11
2015年4月14日,8663.16
2015年4月15日,8340.27
2015年4月16日,8450.19
2015年4月17日,8442.2
2015年4月20日,8214.04
2015年4月21日,8532.52
2015年4月22日,8775.93
2015年4月23日,8886.08
2015年4月24日,8889.79
2015年4月27日,8935.34
2015年4月28日,8637.19
2015年4月29日,8798.15
2015年4月30日,8777.18
2015年5月4日,8812.72
2015年5月5日,8570.62
2015年5月6日,8615.4
2015年5月7日,8542.09
2015年5月8日,8937.74
2015年5月11日,9404.14
2015年5月12日,9597.21
2015年5月13日,9725.19
2015年5月14日,9706.71
2015年5月15日,9632.98
2015年5月18日,9929.35
2015年5月19日,10196.28
2015年5月20日,10387.25
2015年5月21日,10856.31
2015年5月22日,10929.2
2015年5月25日,11140.94
2015年5月26日,11564.43
2015年5月27日,11580.69
2015年5月28日,10851.56
2015年5月29日,10972.11
2015年6月1日,11500.14
2015年6月2日,11896.23
2015年6月3日,11788.46
2015年6月4日,11678.82
2015年6月5日,11718.2
2015年6月8日,11530.77
2015年6月9日,11503.86
2015年6月10日,11746.2
2015年6月11日,11934.71
2015年6月12日,11996.52
2015年6月15日,11702.63
2015年6月16日,11230.71
2015年6月17日,11385.38
2015年6月18日,10897.68
2015年6月19日,10273.54
2015年6月23日,10462.95
2015年6月24日,10585.61
2015年6月25日,10160.6
2015年6月26日,9306.02
2015年6月29日,8690.82
2015年6月30日,9232.48
2015年7月1日,8879.52
2015年7月2日,8440.76
2015年7月3日,8068.06
2015年7月6日,8028.18
2015年7月7日,7531.18
2015年7月8日,7427.09
2015年7月9日,7677.21
2015年7月10日,8001.47
2015年7月13日,8390.79
2015年7月14日,8555.76
2015年7月15日,8117.24
2015年7月16日,8277.1
2015年7月17日,8742.15
2015年7月20日,8890.12
2015年7月21日,8999.72
2015年7月22日,9059.05
2015年7月23日,9260.39
2015年7月24日,9075.25
2015年7月27日,8370.6
2015年7月28日,8250.61
2015年7月29日,8611.22
2015年7月30日,8306.54
2015年7月31日,8336.12
2015年8月3日,8233.48
2015年8月4日,8609.32
2015年8月5日,8472.72
2015年8月6日,8388.8
2015年8月7日,8605.33
2015年8月10日,8955.17
2015年8月11日,8924.76
2015年8月12日,8807.99
2015年8月13日,9012.3
2015年8月14日,9043.35
2015年8月17日,9103.32
2015年8月18日,8514.9
2015年8月19日,8684.99
2015年8月20日,8436.47
2015年8月21日,8009.03
2015年8月24日,7391.44
2015年8月25日,6856.56
2015年8月26日,6676.2
2015年8月27日,6933.05
2015年8月28日,7293.46
2015年8月31日,7133.33
2015年9月1日,6860.52
2015年9月2日,6849.94
2015年9月7日,6787.73
2015年9月8日,7013.54
2015年9月9日,7214.29
2015年9月10日,7067.4
2015年9月11日,7094.41
2015年9月14日,6583.04
2015年9月15日,6241.24
2015年9月16日,6667.58
2015年9月17日,6559.54
2015年9月18日,6615.4
2015年9月21日,6865.58
2015年9月22日,6941.16
2015年9月23日,6861.67
2015年9月24日,6939.56
2015年9月25日,6708.31
2015年9月28日,6850.12
2015年9月29日,6743.21
2015年9月30日,6779.7
2015年10月8日,7038.19
2015年10月9日,7133.52
2015年10月12日,7428.18
2015年10月13日,7480.37
2015年10月14日,7399.97
2015年10月15日,7628.35
2015年10月16日,7710.47
2015年10月19日,7703.73
2015年10月20日,7875.64
2015年10月21日,7411.86
2015年10月22日,7671.76
2015年10月23日,7823.71
2015年10月26日,7889.24
2015年10月27日,7928.63
2015年10月28日,7724.01
2015年10月29日,7771.85
2015年10月30日,7795.92
2015年11月2日,7647
2015年11月3日,7630.68
2015年11月4日,8039.35
2015年11月5日,8032.87
2015年11月6日,8265.5
2015年11月9日,8406.66
2015年11月10日,8443.87
2015年11月11日,8554.57
2015年11月12日,8534.12
2015年11月13日,8345.63
2015年11月16日,8513.26
2015年11月17日,8447.52
2015年11月18日,8266.7
2015年11月19日,8519.07
2015年11月20日,8580.42
2015年11月23日,8532.52
2015年11月24日,8613.72
2015年11月25日,8754.1
2015年11月26日,8655.06
2015年11月27日,8096.45
2015年11月30日,8163.05
2015年12月1日,8163.05
2015年12月2日,8183.65
2015年12月3日,8346.64
2015年12月4日,8235.21
2015年12月7日,8316.89
2015年12月8日,8139.19
2015年12月9日,8115.76
2015年12月10日,8134.48
2015年12月11日,8082.69
2015年12月14日,8259.69
2015年12月15日,8323.43
2015年12月16日,8344.35
2015年12月17日,8512.48
2015年12月18日,8478.87
2015年12月21日,8573.7
2015年12月22日,8652.64
2015年12月23日,8556.14
2015年12月24日,8517.34
2015年12月25日,8565.72
2015年12月28日,8392.67
2015年12月29日,8467.39
2015年12月30日,8542.2
2015年12月31日,8393.83
2016年1月4日,7703.19
2016年1月5日,7604.33
2016年1月6日,7747.72
2016年1月7日,7113.52
2016年1月8日,7200.3
2016年1月11日,6745.32
2016年1月12日,6810.77
2016年1月13日,6602.31
2016年1月14日,6842.09
2016年1月15日,6632.11
2016年1月18日,6741.68
2016年1月19日,6971.63
2016年1月20日,6876.36
2016年1月21日,6632.85
2016年1月22日,6700.96
2016年1月25日,6760.55
2016年1月26日,6304.52
2016年1月27日,6256.07
2016年1月28日,6047.35
2016年1月29日,6272.91
2016年2月1日,6201.99
2016年2月2日,6391.59
2016年2月3日,6398.52
2016年2月4日,6484.77
2016年2月5日,6399.22
2016年2月15日,6400.88
2016年2月16日,6643.88
2016年2月17日,6727.22
2016年2月18日,6687.46
2016年2月19日,6714.98
2016年2月22日,6843.93
2016年2月23日,6798.58
2016年2月24日,6784.1
2016年2月25日,6284.62
2016年2月26日,6304.22
2016年2月29日,5998.28
2016年3月1日,6138.75
2016年3月2日,6399.49
2016年3月3日,6404.89
2016年3月4日,6261.24
2016年3月7日,6352.88
2016年3月8日,6358.05
2016年3月9日,6242.93
2016年3月10日,6159.34
2016年3月11日,6140.84
2016年3月14日,6335.97
2016年3月15日,6273.01
2016年3月16日,6199.73
2016年3月17日,6410.73
2016年3月18日,6632.24
2016年3月21日,6801.93
2016年3月22日,6811.99
2016年3月23日,6887.85
2016年3月24日,6777.16
2016年3月25日,6812.94
2016年3月28日,6750.74
2016年3月29日,6638.84
2016年3月30日,6875.67
2016年3月31日,6864.8
2016年4月1日,6799.11
2016年4月5日,6975.49
2016年4月6日,7012.32
2016年4月7日,6871.48
2016年4月8日,6830.38
2016年4月11日,6943.45
2016年4月12日,6893.31
2016年4月13日,6985.26
2016年4月14日,7040.49
2016年4月15日,7011.92
2016年4月18日,6878.18
2016年4月19日,6894.25
2016年4月20日,6620.66
2016年4月21日,6553.73
2016年4月22日,6611.61
2016年4月25日,6595.64
2016年4月26日,6656.76
2016年4月27日,6625.58
2016年4月28日,6611.79
2016年4月29日,6616.83
2016年5月3日,6812.15
2016年5月4日,6804.8
2016年5月5日,6825.51
2016年5月6日,6563.62
2016年5月9日,6390.9
2016年5月10日,6400.16
2016年5月11日,6390.86
2016年5月12日,6426.77
2016年5月13日,6398.48
2016年5月16日,6512.53
2016年5月17日,6505.02
2016年5月18日,6366.7
2016年5月19日,6379.46
2016年5月20日,6433.56
2016年5月23日,6484.9
2016年5月24日,6420.26
2016年5月25日,6403.62
2016年5月26日,6426.31
2016年5月27日,6420.72
2016年5月30日,6383.64
2016年5月31日,6653.51
2016年6月1日,6693.93
2016年6月2日,6734.03
2016年6月3日,6802.3
2016年6月6日,6839.81
2016年6月7日,6820.27
2016年6月8日,6809.42
2016年6月13日,6495.61
2016年6月14日,6518.6
2016年6月15日,6710.72
2016年6月16日,6671.65
2016年6月17日,6720.07
2016年6月20日,6752.48
2016年6月21日,6698.01
2016年6月22日,6801.21
2016年6月23日,6759.77
2016年6月24日,6658.7
2016年6月27日,6816.66
2016年6月28日,6895.45
2016年6月29日,6886.86
2016年6月30日,6892.73
2016年7月1日,6875.68
2016年7月4日,6977.88
2016年7月5日,6971.67
2016年7月6日,6985.09
2016年7月7日,6993.51
2016年7月8日,6987.7
2016年7月11日,6940.18
2016年7月12日,7026.55
2016年7月13日,7095.75
2016年7月14日,7102.78
2016年7月15日,7093.01
2016年7月18日,7047.41
2016年7月19日,7063.66
2016年7月20日,7041.78
2016年7月21日,7053.89
2016年7月22日,7002.72
2016年7月25日,7014.43
2016年7月26日,7086.98
2016年7月27日,6783.56
2016年7月28日,6772.81
2016年7月29日,6736.08
2016年8月1日,6647.64
2016年8月2日,6685.29
2016年8月3日,6707.77
2016年8月4日,6759.16
2016年8月5日,6729.82
2016年8月8日,6823.5
2016年8月9日,6884.05
2016年8月10日,6843.02
2016年8月11日,6754.64
2016年8月12日,6829.87
2016年8月15日,6995.68
2016年8月16日,7008.89
2016年8月17日,7032.52
2016年8月18日,7015.54
2016年8月19日,7021.19
2016年8月22日,6938.09
2016年8月23日,6953.11
2016年8月24日,6969.06
