日期,求和项:收盘
2013年4月19日,892.21
2013年4月22日,916.02
2013年4月23日,893.79
2013年4月24日,923.41
2013年4月25日,903.63
2013年4月26日,889.38
2013年5月2日,913.65
2013年5月3日,939.21
2013年5月6日,958.02
2013年5月7日,957.44
2013年5月8日,980.08
2013年5月9日,992.16
2013年5月10日,988.3
2013年5月13日,995.11
2013年5月14日,976.33
2013年5月15日,1012.66
2013年5月16日,1009.53
2013年5月17日,1023.4
2013年5月20日,1051.65
2013年5月21日,1073.58
2013年5月22日,1039.81
2013年5月23日,1042.9
2013年5月24日,1073.78
2013年5月27日,1089.72
2013年5月28日,1059
2013年5月29日,1065.96
2013年5月30日,1073.87
2013年5月31日,1073.02
2013年6月3日,1052.14
2013年6月4日,1022.46
2013年6月5日,1032.76
2013年6月6日,1022.13
2013年6月7日,1030.14
2013年6月13日,1029.28
2013年6月14日,1068.15
2013年6月17日,1073.69
2013年6月18日,1072.93
2013年6月19日,1067.62
2013年6月20日,1029.53
2013年6月21日,1025.5
2013年6月24日,971.45
2013年6月25日,984.75
2013年6月26日,1038.98
2013年6月27日,1022.5
2013年6月28日,1011.66
2013年7月1日,1055.84
2013年7月2日,1083.25
2013年7月3日,1104.58
2013年7月4日,1087.9
2013年7月5日,1057.27
2013年7月8日,1030.6
2013年7月9日,1050.71
2013年7月10日,1068.86
2013年7月11日,1080.78
2013年7月12日,1096.3
2013年7月15日,1139.57
2013年7月16日,1143.19
2013年7月17日,1129.48
2013年7月18日,1127.97
2013年7月19日,1116.01
2013年7月22日,1153.77
2013年7月23日,1178.59
2013年7月24日,1203.31
2013年7月25日,1150.39
2013年7月26日,1158.35
2013年7月29日,1136.98
2013年7月30日,1124.1
2013年7月31日,1134.02
2013年8月1日,1190.11
2013年8月2日,1188.85
2013年8月5日,1202.83
2013年8月6日,1211.78
2013年8月7日,1175.7
2013年8月8日,1185.95
2013年8月9日,1172.52
2013年8月12日,1161.87
2013年8月13日,1172.33
2013年8月14日,1180.66
2013年8月15日,1167.09
2013年8月16日,1132.09
2013年8月19日,1171.4
2013年8月20日,1175.78
2013年8月21日,1181.34
2013年8月22日,1197.13
2013年8月23日,1219.83
2013年8月26日,1238.17
2013年8月27日,1250.75
2013年8月28日,1227.99
2013年8月29日,1226.3
2013年8月30日,1185.14
2013年9月2日,1210.18
2013年9月3日,1234.59
2013年9月4日,1236.35
2013年9月5日,1267.26
2013年9月6日,1282.75
2013年9月9日,1275.91
2013年9月10日,1263.59
2013年9月11日,1220.7
2013年9月12日,1220.63
2013年9月13日,1253.45
2013年9月16日,1278.8
2013年9月17日,1269.36
2013年9月18日,1289.64
2013年9月23日,1326.09
2013年9月24日,1328.4
2013年9月25日,1323.04
2013年9月26日,1306.34
2013年9月27日,1323.76
2013年9月30日,1367.91
2013年10月8日,1387.66
2013年10月9日,1415.83
2013年10月10日,1378.15
2013年10月11日,1379.9
2013年10月14日,1393.6
2013年10月15日,1389.75
2013年10月16日,1335.1
2013年10月17日,1322.99
2013年10月18日,1349.94
2013年10月21日,1400.97
2013年10月22日,1350.47
2013年10月23日,1311.23
2013年10月24日,1295.93
2013年10月25日,1269.17
2013年10月28日,1279.05
