日期,求和项:收盘
2014年11月27日,5251.39
2014年11月28日,5245.27
2014年12月1日,5208.14
2014年12月2日,5277.66
2014年12月3日,5339
2014年12月4日,5451.96
2014年12月5日,5333.89
2014年12月8日,5412.67
2014年12月9日,5195.41
2014年12月10日,5374.1
2014年12月11日,5454.44
2014年12月12日,5493.2
2014年12月15日,5583.6
2014年12月16日,5606.69
2014年12月17日,5557.29
2014年12月18日,5558.04
2014年12月19日,5524.12
2014年12月22日,5305.21
2014年12月23日,5193.72
2014年12月24日,5262.37
2014年12月25日,5364.56
2014年12月26日,5422.75
2014年12月29日,5367.64
2014年12月30日,5275.08
2014年12月31日,5322.71
2015年1月5日,5417.02
2015年1月6日,5479.86
2015年1月7日,5488.24
2015年1月8日,5444.04
2015年1月9日,5409.06
2015年1月12日,5332.22
2015年1月13日,5405.09
2015年1月14日,5379.74
2015年1月15日,5449.04
2015年1月16日,5520.12
2015年1月19日,5281.9
2015年1月20日,5472.51
2015年1月21日,5611.69
2015年1月22日,5690.16
2015年1月23日,5633.29
2015年1月26日,5758.98
2015年1月27日,5773.82
2015年1月28日,5739.92
2015年1月29日,5701.2
2015年1月30日,5632.73
2015年2月2日,5609.39
2015年2月3日,5707.48
2015年2月4日,5683.52
2015年2月5日,5654.22
2015年2月6日,5534.78
2015年2月9日,5504.97
2015年2月10日,5580.7
2015年2月11日,5641.79
2015年2月12日,5681.34
2015年2月13日,5769.27
2015年2月16日,5869.71
2015年2月17日,5911.1
2015年2月25日,5906.54
2015年2月26日,5969.56
2015年2月27日,6018.46
2015年3月2日,6139.79
2015年3月3日,6118.66
2015年3月4日,6210.42
2015年3月5日,6208.99
2015年3月6日,6133.03
2015年3月9日,6212.24
2015年3月10日,6276.48
2015年3月11日,6262.89
2015年3月12日,6260.14
2015年3月13日,6329.58
2015年3月16日,6516.77
2015年3月17日,6618.05
2015年3月18日,6728.07
2015年3月19日,6782.46
2015年3月20日,6850.9
2015年3月23日,7017.15
2015年3月24日,7046.12
2015年3月25日,7124.87
2015年3月26日,7074.44
2015年3月27日,7155.95
2015年3月30日,7245.5
2015年3月31日,7253.1
2015年4月1日,7425.73
2015年4月2日,7560.65
2015年4月3日,7679.01
2015年4月7日,7863.28
2015年4月8日,7808
2015年4月9日,7746.15
2015年4月10日,7952.19
2015年4月13日,8122.89
2015年4月14日,8119.96
2015年4月15日,7802.75
2015年4月16日,7912.09
2015年4月17日,7980.76
2015年4月20日,7839.9
2015年4月21日,8112.69
2015年4月22日,8323.43
2015年4月23日,8410.7
2015年4月24日,8419.09
2015年4月27日,8513.02
2015年4月28日,8266.48
2015年4月29日,8428.25
2015年4月30日,8469.67
2015年5月4日,8510.48
2015年5月5日,8199.34
2015年5月6日,8083
2015年5月7日,7903.48
2015年5月8日,8201.29
2015年5月11日,8558.22
2015年5月12日,8745.68
2015年5月13日,8824.93
2015年5月14日,8813.39
2015年5月15日,8742.88
2015年5月18日,8903.59
2015年5月19日,9124.83
2015年5月20日,9277.33
2015年5月21日,9619.22
2015年5月22日,9778.17
2015年5月25日,10040.09
2015年5月26日,10373.58
2015年5月27日,10497.34
2015年5月28日,9868.42
2015年5月29日,9966.84
2015年6月1日,10488.31
2015年6月2日,10886.4
2015年6月3日,10979.99
2015年6月4日,10965.41
2015年6月5日,11144.52
2015年6月8日,11030.92
2015年6月9日,11013.74
2015年6月10日,11208.06
2015年6月11日,11366.29
2015年6月12日,11545.89
2015年6月15日,11332.89
2015年6月16日,10879.84
2015年6月17日,11100.55
2015年6月18日,10731.38
2015年6月19日,9987.41
2015年6月23日,10046.88
2015年6月24日,10267.63
2015年6月25日,9906.1
2015年6月26日,9078.06
2015年6月29日,8484.64
2015年6月30日,8906.02
2015年7月1日,8411.91
2015年7月2日,7835.1
2015年7月3日,7355.49
2015年7月6日,7236
2015年7月7日,6763.53
2015年7月8日,6602.37
2015年7月9日,6896.35
2015年7月10日,7244.78
2015年7月13日,7695.64
2015年7月14日,7859.06
2015年7月15日,7405.29
2015年7月16日,7578.76
2015年7月17日,7994.7
2015年7月20日,8116.5
2015年7月21日,8220.46
2015年7月22日,8320.24
2015年7月23日,8551.99
2015年7月24日,8425.07
2015年7月27日,7794.18
2015年7月28日,7649.82
2015年7月29日,8022.8
2015年7月30日,7800.58
2015年7月31日,7727.06
2015年8月3日,7540.21
2015年8月4日,7942.1
2015年8月5日,7839.34
2015年8月6日,7792.03
2015年8月7日,8013.32
2015年8月10日,8394.09
2015年8月11日,8435.33
2015年8月12日,8336.34
2015年8月13日,8534.43
2015年8月14日,8625.24
2015年8月17日,8820.46
2015年8月18日,8161.27
2015年8月19日,8340.98
2015年8月20日,8049.51
2015年8月21日,7612.9
2015年8月24日,7006.19
2015年8月25日,6481.41
2015年8月26日,6238.53
2015年8月27日,6456.05
2015年8月28日,6842.89
2015年8月31日,6581.31
2015年9月1日,6169.21
2015年9月2日,6122.55
2015年9月7日,6143.56
2015年9月8日,6374.85
2015年9月9日,6551.01
2015年9月10日,6440.31
2015年9月11日,6493.32
2015年9月14日,6049.79
2015年9月15日,5708.03
2015年9月16日,6084.84
2015年9月17日,5965.41
2015年9月18日,6036.88
2015年9月21日,6250.44
2015年9月22日,6295.93
2015年9月23日,6224.6
2015年9月24日,6315.11
2015年9月25日,6108.38
2015年9月28日,6219.69
2015年9月29日,6103.61
2015年9月30日,6123.73
2015年10月8日,6372.49
2015年10月9日,6470.05
2015年10月12日,6718.72
2015年10月13日,6802.08
2015年10月14日,6724.5
2015年10月15日,6929.24
2015年10月16日,7047.56
2015年10月19日,7047.37
2015年10月20日,7162.08
2015年10月21日,6712.74
2015年10月22日,6964.3
2015年10月23日,7138.23
2015年10月26日,7186.75
2015年10月27日,7231.44
2015年10月28日,7048.9
2015年10月29日,7108.97
2015年10月30日,7084.97
2015年11月2日,6936.43
2015年11月3日,6920.1
2015年11月4日,7267.99
2015年11月5日,7276.45
2015年11月6日,7446.85
2015年11月9日,7543.8
2015年11月10日,7575.01
2015年11月11日,7684.67
2015年11月12日,7682.45
2015年11月13日,7567.11
2015年11月16日,7718.85
2015年11月17日,7650.38
2015年11月18日,7526.94
2015年11月19日,7718.62
2015年11月20日,7806.27
2015年11月23日,7744.18
2015年11月24日,7798.5
2015年11月25日,7922.38
2015年11月26日,7874.08
2015年11月27日,7376.12
2015年11月30日,7408.4
2015年12月1日,7443.95
2015年12月2日,7405.86
2015年12月3日,7570.51
2015年12月4日,7511.67
2015年12月7日,7602.23
2015年12月8日,7404.14
2015年12月9日,7374.27
2015年12月10日,7350.21
2015年12月11日,7290.7
2015年12月14日,7441.03
2015年12月15日,7498.18
2015年12月16日,7529.4
2015年12月17日,7716.25
2015年12月18日,7699.37
2015年12月21日,7788.56
2015年12月22日,7856.61
2015年12月23日,7773.28
2015年12月24日,7753.04
2015年12月25日,7792.12
2015年12月28日,7603.36
2015年12月29日,7674.39
2015年12月30日,7741.05
2015年12月31日,7617.69
2016年1月4日,6983.4
2016年1月5日,6889.74
2016年1月6日,7065.61
2016年1月7日,6462.24
2016年1月8日,6570.43
2016年1月11日,6128.66
2016年1月12日,6136.66
2016年1月13日,5924.04
2016年1月14日,6124.82
2016年1月15日,5893.68
2016年1月18日,5978.91
2016年1月19日,6197.09
2016年1月20日,6138.5
2016年1月21日,5886.88
2016年1月22日,5980.61
2016年1月25日,6041.33
2016年1月26日,5589.31
2016年1月27日,5514.19
2016年1月28日,5271.23
2016年1月29日,5469.13
2016年2月1日,5399.48
2016年2月2日,5586.63
2016年2月3日,5610.17
2016年2月4日,5721.49
2016年2月5日,5664.2
2016年2月15日,5668.04
2016年2月16日,5902.53
2016年2月17日,5971.41
2016年2月18日,5957.13
2016年2月19日,5979.52
2016年2月22日,6103.72
2016年2月23日,6070.5
2016年2月24日,6111.04
2016年2月25日,5626.05
2016年2月26日,5648.94
2016年2月29日,5350.43
2016年3月1日,5473.63
2016年3月2日,5753.15
2016年3月3日,5776.98
