日期,求和项:收盘
2012年3月8日,10171.13
2012年3月9日,10334.38
2012年3月12日,10300.5
2012年3月13日,10427.24
2012年3月14日,10094.89
2012年3月15日,10086.56
2012年3月16日,10279.3
2012年3月19日,10296.17
2012年3月20日,10116.39
2012年3月21日,10090.44
2012年3月22日,10038.95
2012年3月23日,9885.25
2012年3月26日,9946.14
2012年3月27日,9841.38
2012年3月28日,9531.15
2012年3月29日,9418.23
2012年3月30日,9410.26
2012年4月5日,9709.03
2012年4月6日,9786.19
2012年4月9日,9710.91
2012年4月10日,9795.97
2012年4月11日,9802.32
2012年4月12日,10007.65
2012年4月13日,10043.72
2012年4月16日,10000.31
2012年4月17日,9839.92
2012年4月18日,10069.53
2012年4月19日,10015.41
2012年4月20日,10131.03
2012年4月23日,10076.05
2012年4月24日,10041.89
2012年4月25日,10162.01
2012年4月26日,10201.65
2012年4月27日,10180.39
2012年5月2日,10424.94
2012年5月3日,10468.38
2012年5月4日,10573.6
2012年5月7日,10612.89
2012年5月8日,10524.68
2012年5月9日,10294.58
2012年5月10日,10277.62
2012年5月11日,10211.41
2012年5月14日,10093.38
2012年5月15日,10131.81
2012年5月16日,9916.47
2012年5月17日,10079.48
2012年5月18日,9903.09
2012年5月21日,9977.56
2012年5月22日,10180.27
2012年5月23日,10143.2
2012年5月24日,9984.58
2012年5月25日,9884.96
2012年5月28日,10104.1
2012年5月29日,10214.74
2012年5月30日,10162.34
2012年5月31日,10141.41
2012年6月1日,10145.8
2012年6月4日,9874.52
2012年6月5日,9847.12
2012年6月6日,9812.98
2012年6月7日,9755.64
2012年6月8日,9707.18
2012年6月11日,9849.77
2012年6月12日,9790.2
2012年6月13日,9950.05
2012年6月14日,9885.29
2012年6月15日,9885.65
2012年6月18日,9979.06
2012年6月19日,9848.16
2012年6月20日,9821.79
2012年6月21日,9682.69
2012年6月25日,9414.21
2012年6月26日,9446.59
2012年6月27日,9416.5
2012年6月28日,9383.27
2012年6月29日,9500.32
2012年7月2日,9566.45
2012年7月3日,9607.33
2012年7月4日,9569.16
2012年7月5日,9412.64
2012年7月6日,9690.16
2012年7月9日,9496.68
2012年7月10日,9476.72
2012年7月11日,9588.29
2012年7月12日,9753.49
2012年7月13日,9792.49
2012年7月16日,9540.89
2012年7月17日,9560.03
2012年7月18日,9514.17
2012年7月19日,9509.49
2012年7月20日,9333.21
2012年7月23日,9186.02
2012年7月24日,9262.77
2012年7月25日,9155.34
2012年7月26日,9081.9
2012年7月27日,9087.13
2012年7月30日,9071.06
2012年7月31日,9059.22
2012年8月1日,9165.97
2012年8月2日,8995.62
2012年8月3日,9076.62
2012年8月6日,9212.2
2012年8月7日,9229.27
2012年8月8日,9210.67
2012年8月9日,9337.54
2012年8月10日,9238.2
2012年8月13日,9039.22
2012年8月14日,9089.61
2012年8月15日,9048.61
2012年8月16日,8973.38
2012年8月17日,8883.6
2012年8月20日,8838.63
2012年8月21日,8849.49
2012年8月22日,8726.02
2012年8月23日,8730.55
2012年8月24日,8579.28
2012年8月27日,8402.15
2012年8月28日,8400.36
2012年8月29日,8270.91
2012年8月30日,8220.08
2012年8月31日,8210.99
2012年9月3日,8361.67
2012年9月4日,8243.83
