日期,求和项:收盘
2014年11月13日,2579.75
2014年11月14日,2581.09
2014年11月17日,2567.1
2014年11月18日,2541.42
2014年11月19日,2537.22
2014年11月20日,2537.1
2014年11月21日,2583.45
2014年11月24日,2649.26
2014年11月25日,2685.56
2014年11月26日,2723.02
2014年11月27日,2754.49
2014年11月28日,2808.82
2014年12月1日,2819.81
2014年12月2日,2923.94
2014年12月3日,2967.55
2014年12月4日,3104.35
2014年12月5日,3124.89
2014年12月8日,3252.88
2014年12月9日,3106.91
2014年12月10日,3221.55
2014年12月11日,3183.01
2014年12月12日,3193.23
2014年12月15日,3217.23
2014年12月16日,3303.4
2014年12月17日,3360.6
2014年12月18日,3345.93
2014年12月19日,3383.17
2014年12月22日,3394.48
2014年12月23日,3324.92
2014年12月24日,3230.39
2014年12月25日,3335.42
2014年12月26日,3445.84
2014年12月29日,3455.45
2014年12月30日,3457.55
2014年12月31日,3533.7
2015年1月5日,3641.54
2015年1月6日,3641.06
2015年1月7日,3643.79
2015年1月8日,3559.26
2015年1月9日,3546.72
2015年1月12日,3513.58
2015年1月13日,3514.04
2015年1月14日,3502.42
2015年1月15日,3604.12
2015年1月16日,3635.15
2015年1月19日,3355.16
2015年1月20日,3396.22
2015年1月21日,3548.89
2015年1月22日,3567.61
2015年1月23日,3571.73
2015年1月26日,3607.99
2015年1月27日,3574.93
2015年1月28日,3525.32
2015年1月29日,3481.8
2015年1月30日,3434.39
2015年2月2日,3353.96
2015年2月3日,3437.45
2015年2月4日,3401.77
2015年2月5日,3366.95
2015年2月6日,3312.42
2015年2月9日,3345.92
2015年2月10日,3406.94
2015年2月11日,3434.12
2015年2月12日,3442.87
2015年2月13日,3469.83
2015年2月16日,3499.48
2015年2月17日,3522.32
2015年2月25日,3478.73
2015年2月26日,3566.3
2015年2月27日,3572.84
2015年3月2日,3601.26
2015年3月3日,3507.9
2015年3月4日,3530.82
2015年3月5日,3496.34
2015年3月6日,3478.52
2015年3月9日,3537.75
2015年3月10日,3520.61
2015年3月11日,3524.65
2015年3月12日,3592.84
2015年3月13日,3617.66
2015年3月16日,3705.67
2015年3月17日,3757.12
2015年3月18日,3846.05
2015年3月19日,3839.74
2015年3月20日,3892.57
2015年3月23日,3972.06
2015年3月24日,3973.05
2015年3月25日,3940.41
2015年3月26日,3950
2015年3月27日,3971.7
2015年3月30日,4088.18
2015年3月31日,4051.2
2015年4月1日,4123.9
2015年4月2日,4124.78
2015年4月3日,4170.54
2015年4月7日,4260.04
2015年4月8日,4295.8
2015年4月9日,4262.14
2015年4月10日,4344.42
2015年4月13日,4421.07
2015年4月14日,4438.18
2015年4月15日,4380.51
2015年4月16日,4513.55
2015年4月17日,4596.14
2015年4月20日,4521.92
2015年4月21日,4619.16
2015年4月22日,4739.81
2015年4月23日,4740.89
2015年4月24日,4702.64
2015年4月27日,4807.59
2015年4月28日,4741.86
2015年4月29日,4774.33
2015年4月30日,4749.89
2015年5月4日,4787.74
2015年5月5日,4596.84
2015年5月6日,4553.33
2015年5月7日,4470.09
2015年5月8日,4558.4
2015年5月11日,4690.53
2015年5月12日,4747.42
2015年5月13日,4718.44
2015年5月14日,4700.78
2015年5月15日,4617.47
2015年5月18日,4575.14
2015年5月19日,4731.22
2015年5月20日,4754.92
2015年5月21日,4840.98
2015年5月22日,4951.34
2015年5月25日,5099.49
2015年5月26日,5198.92
2015年5月27日,5181.43
2015年5月28日,4834.01
2015年5月29日,4840.83
2015年6月1日,5076.18
2015年6月2日,5161.87
2015年6月3日,5143.59
2015年6月4日,5181.42
2015年6月5日,5230.55
2015年6月8日,5353.75
2015年6月9日,5317.46
2015年6月10日,5309.11
2015年6月11日,5306.59
2015年6月12日,5335.12
2015年6月15日,5221.17
2015年6月16日,5064.82
2015年6月17日,5138.83
2015年6月18日,4930.55
2015年6月19日,4637.05
2015年6月23日,4786.09
2015年6月24日,4880.13
2015年6月25日,4706.52
2015年6月26日,4336.19
2015年6月29日,4191.55
2015年6月30日,4473
2015年7月1日,4253.02
2015年7月2日,4108
2015年7月3日,3885.92
2015年7月6日,3998.54
2015年7月7日,3928
2015年7月8日,3663.04
2015年7月9日,3897.63
2015年7月10日,4106.56
2015年7月13日,4211.81
2015年7月14日,4112.15
2015年7月15日,3966.76
2015年7月16日,3997.36
2015年7月17日,4151.5
2015年7月20日,4160.61
2015年7月21日,4166.01
2015年7月22日,4157.16
2015年7月23日,4250.81
2015年7月24日,4176.28
2015年7月27日,3818.73
2015年7月28日,3811.09
2015年7月29日,3930.38
2015年7月30日,3815.41
2015年7月31日,3816.7
2015年8月3日,3829.24
2015年8月4日,3948.16
2015年8月5日,3866.9
2015年8月6日,3831.85
2015年8月7日,3906.94
2015年8月10日,4084.36
2015年8月11日,4066.67
2015年8月12日,4016.13
2015年8月13日,4075.46
2015年8月14日,4073.54
2015年8月17日,4077.87
2015年8月18日,3825.41
2015年8月19日,3886.14
2015年8月20日,3761.45
2015年8月21日,3589.54
2015年8月24日,3275.53
2015年8月25日,3042.93
2015年8月26日,3025.69
2015年8月27日,3205.64
2015年8月28日,3342.29
2015年8月31日,3366.54
2015年9月1日,3362.08
2015年9月2日,3365.83
2015年9月7日,3250.49
2015年9月8日,3334.02
2015年9月9日,3399.31
2015年9月10日,3357.56
2015年9月11日,3347.19
2015年9月14日,3281.13
2015年9月15日,3152.23
2015年9月16日,3309.25
2015年9月17日,3237
2015年9月18日,3251.27
2015年9月21日,3308.25
2015年9月22日,3339.03
2015年9月23日,3263.03
2015年9月24日,3285
2015年9月25日,3231.95
2015年9月28日,3242.75
2015年9月29日,3178.85
2015年9月30日,3202.95
2015年10月8日,3296.48
2015年10月9日,3340.12
2015年10月12日,3447.69
2015年10月13日,3445.04
2015年10月14日,3406.11
2015年10月15日,3486.82
2015年10月16日,3534.07
2015年10月19日,3534.18
2015年10月20日,3577.7
2015年10月21日,3473.25
2015年10月22日,3524.53
2015年10月23日,3571.24
2015年10月26日,3589.26
2015年10月27日,3592.88
2015年10月28日,3524.92
2015年10月29日,3533.31
2015年10月30日,3534.08
2015年11月2日,3475.96
2015年11月3日,3465.49
2015年11月4日,3628.54
2015年11月5日,3705.97
2015年11月6日,3793.37
2015年11月9日,3840.35
2015年11月10日,3833.24
2015年11月11日,3833.65
2015年11月12日,3795.32
2015年11月13日,3746.24
2015年11月16日,3764.13
2015年11月17日,3758.39
2015年11月18日,3715.58
2015年11月19日,3774.97
2015年11月20日,3774.38
2015年11月23日,3753.34
2015年11月24日,3753.89
2015年11月25日,3781.61
2015年11月26日,3759.43
2015年11月27日,3556.99
2015年11月30日,3566.41
2015年12月1日,3591.7
2015年12月2日,3721.95
2015年12月3日,3749.3
2015年12月4日,3677.59
2015年12月7日,3687.61
2015年12月8日,3623.02
2015年12月9日,3635.94
2015年12月10日,3623.08
2015年12月11日,3608.06
2015年12月14日,3711.32
2015年12月15日,3694.39
2015年12月16日,3685.44
2015年12月17日,3755.89
2015年12月18日,3767.91
2015年12月21日,3865.96
2015年12月22日,3876.73
2015年12月23日,3866.38
2015年12月24日,3829.4
2015年12月25日,3838.2
2015年12月28日,3727.63
2015年12月29日,3761.87
2015年12月30日,3765.18
2015年12月31日,3731
2016年1月4日,3469.07
2016年1月5日,3478.78
2016年1月6日,3539.81
2016年1月7日,3294.38
2016年1月8日,3361.56
2016年1月11日,3192.45
2016年1月12日,3215.71
2016年1月13日,3155.88
2016年1月14日,3221.57
2016年1月15日,3118.73
2016年1月18日,3130.73
2016年1月19日,3223.13
2016年1月20日,3174.38
2016年1月21日,3081.35
2016年1月22日,3113.46
2016年1月25日,3128.89
2016年1月26日,2940.51
2016年1月27日,2930.35
2016年1月28日,2853.76
2016年1月29日,2946.09
2016年2月1日,2901.05
2016年2月2日,2961.33
2016年2月3日,2948.64
2016年2月4日,2984.76
2016年2月5日,2963.79
2016年2月15日,2946.71
2016年2月16日,3037.04
2016年2月17日,3063.32
2016年2月18日,3053.7
2016年2月19日,3051.59
2016年2月22日,3118.87
2016年2月23日,3089.36
2016年2月24日,3109.55
2016年2月25日,2918.75
2016年2月26日,2948.03
2016年2月29日,2877.47
2016年3月1日,2930.69
2016年3月2日,3051.33
2016年3月3日,3058.42
2016年3月4日,3093.89
2016年3月7日,3104.84
2016年3月8日,3107.67
2016年3月9日,3071.91
2016年3月10日,3013.15
2016年3月11日,3018.28
2016年3月14日,3065.69
2016年3月15日,3074.78
2016年3月16日,3090.03
2016年3月17日,3124.2
2016年3月18日,3171.96
2016年3月21日,3249.44
2016年3月22日,3225.79
2016年3月23日,3236.09
2016年3月24日,3181.85
2016年3月25日,3197.82
2016年3月28日,3169.73
2016年3月29日,3135.41
2016年3月30日,3216.28
2016年3月31日,3218.09
2016年4月1日,3221.89
2016年4月5日,3264.49
2016年4月6日,3257.53
2016年4月7日,3209.29
2016年4月8日,3185.73
2016年4月11日,3230.1
2016年4月12日,3218.45
2016年4月13日,3261.38
2016年4月14日,3275.83
2016年4月15日,3272.21
2016年4月18日,3228.45
2016年4月19日,3238.3
2016年4月20日,3181.03
2016年4月21日,3160.6
2016年4月22日,3174.9
2016年4月25日,3162.03
2016年4月26日,3179.16
2016年4月27日,3165.92
2016年4月28日,3160.58
2016年4月29日,3156.75
2016年5月3日,3213.54
2016年5月4日,3209.46
2016年5月5日,3213.92
2016年5月6日,3130.35
2016年5月9日,3065.62
2016年5月10日,3069.11
2016年5月11日,3082.81
2016年5月12日,3090.14
2016年5月13日,3074.94
2016年5月16日,3095.31
2016年5月17日,3086.02
2016年5月18日,3068.04
2016年5月19日,3062.5
2016年5月20日,3078.22
2016年5月23日,3087.22
2016年5月24日,3063.56
2016年5月25日,3059.23
2016年5月26日,3064.21
2016年5月27日,3062.5
2016年5月30日,3066.71
2016年5月31日,3169.56
2016年6月1日,3160.55
2016年6月2日,3167.1
2016年6月3日,3189.33
2016年6月6日,3178.79
2016年6月7日,3177.05
2016年6月8日,3163.99
2016年6月13日,3066.34
2016年6月14日,3075.98
2016年6月15日,3116.37
2016年6月16日,3094.67
2016年6月17日,3110.36
2016年6月20日,3112.67
2016年6月21日,3106.32
2016年6月22日,3133.96
2016年6月23日,3117.32
2016年6月24日,3077.16
2016年6月27日,3120.54
2016年6月28日,3136.4
2016年6月29日,3151.39
2016年6月30日,3153.92
2016年7月1日,3154.2
2016年7月4日,3204.7
2016年7月5日,3207.38
2016年7月6日,3216.8
2016年7月7日,3209.95
2016年7月8日,3192.28
2016年7月11日,3203.33
2016年7月12日,3273.18
2016年7月13日,3282.87
2016年7月14日,3276.76
2016年7月15日,3276.28
2016年7月18日,3262.02
2016年7月19日,3248.23
2016年7月20日,3237.61
2016年7月21日,3252.52
2016年7月22日,3225.16
2016年7月25日,3230.89
2016年7月26日,3269.59
2016年7月27日,3218.24
2016年7月28日,3221.14
2016年7月29日,3203.93
2016年8月1日,3176.81
2016年8月2日,3189.05
2016年8月3日,3193.51
2016年8月4日,3201.29
2016年8月5日,3205.11
2016年8月8日,3234.18
2016年8月9日,3256.98
2016年8月10日,3243.34
2016年8月11日,3233.36
2016年8月12日,3294.23
2016年8月15日,3393.42
2016年8月16日,3378.25
2016年8月17日,3373.05
2016年8月18日,3364.49
2016年8月19日,3365.02
2016年8月22日,3336.79
2016年8月23日,3341.83
2016年8月24日,3329.86
2016年8月25日,3308.97
2016年8月26日,3307.09
2016年8月29日,3307.78
2016年8月30日,3311.99
2016年8月31日,3327.79
2016年9月1日,3301.58
2016年9月2日,3314.11
2016年9月5日,3319.68
2016年9月6日,3342.63
2016年9月7日,3340.82
2016年9月8日,3339.56
2016年9月9日,3318.04
2016年9月12日,3262.6
2016年9月13日,3260.33
2016年9月14日,3238.73
2016年9月19日,3263.12
2016年9月20日,3257.4
2016年9月21日,3266.64
2016年9月22日,3291.12
2016年9月23日,3275.67
2016年9月26日,3220.28
2016年9月27日,3240.75
2016年9月28日,3230.89
2016年9月29日,3244.39
2016年9月30日,3253.28
2016年10月10日,3293.87
2016年10月11日,3306.56
2016年10月12日,3300.01
2016年10月13日,3302.65
2016年10月14日,3305.85
2016年10月17日,3277.88
2016年10月18日,3321.33
2016年10月19日,3316.24
2016年10月20日,3318.6
2016年10月21日,3327.74
2016年10月24日,3367.58
2016年10月25日,3367.45
2016年10月26日,3354.8
2016年10月27日,3345.7
2016年10月28日,3340.13
2016年10月31日,3336.28
2016年11月1日,3359.05
2016年11月2日,3333.35
2016年11月3日,3365.09
2016年11月4日,3354.17
2016年11月7日,3356.59
2016年11月8日,3371.12
2016年11月9日,3353.05
2016年11月10日,3390.61
2016年11月11日,3417.22
2016年11月14日,3430.25
2016年11月15日,3429.87
2016年11月16日,3429.59
2016年11月17日,3436.53
2016年11月18日,3417.46
2016年11月21日,3441.11
2016年11月22日,3468.36
2016年11月23日,3474.73
2016年11月24日,3488.74
2016年11月25日,3521.3
2016年11月28日,3535.08
2016年11月29日,3564.04
2016年11月30日,3538
2016年12月1日,3565.04
2016年12月2日,3528.95
2016年12月5日,3469.41
2016年12月6日,3459.15
2016年12月7日,3475.75
2016年12月8日,3470.14
2016年12月9日,3493.7
2016年12月12日,3409.18
2016年12月13日,3405.04
2016年12月14日,3378.95
2016年12月15日,3340.43
2016年12月16日,3346.03
2016年12月19日,3328.98
2016年12月20日,3309.06
2016年12月21日,3338.54
2016年12月22日,3335.67
2016年12月23日,3307.6
2016年12月26日,3322.4
2016年12月27日,3316.39
2016年12月28日,3301.89
2016年12月29日,3297.76
2016年12月30日,3310.08
2017年1月3日,3342.23
2017年1月4日,3368.31
2017年1月5日,3367.79
2017年1月6日,3347.67
2017年1月9日,3363.9
2017年1月10日,3358.27
2017年1月11日,3334.5
2017年1月12日,3317.62
2017年1月13日,3319.91
2017年1月16日,3319.45
2017年1月17日,3326.36
2017年1月18日,3339.37
2017年1月19日,3329.29
2017年1月20日,3354.89
2017年1月23日,3364.08
2017年1月24日,3364.45
2017年1月25日,3375.9
2017年1月26日,3387.96
2017年2月3日,3364.49
2017年2月6日,3373.21
2017年2月7日,3365.68
2017年2月8日,3383.29
2017年2月9日,3396.29
2017年2月10日,3413.49
2017年2月13日,3436.28
2017年2月14日,3435.8
2017年2月15日,3421.71
2017年2月16日,3440.93
2017年2月17日,3421.44
2017年2月20日,3471.39
2017年2月21日,3482.82
2017年2月22日,3489.76
2017年2月23日,3473.32
2017年2月24日,3473.85
2017年2月27日,3446.22
2017年2月28日,3452.81
2017年3月1日,3458.44
2017年3月2日,3435.1
2017年3月3日,3427.86
2017年3月6日,3446.48
2017年3月7日,3453.96
2017年3月8日,3448.73
2017年3月9日,3426.94
2017年3月10日,3427.89
2017年3月13日,3458.1
2017年3月14日,3456.69
2017年3月15日,3463.64
2017年3月16日,3481.51
2017年3月17日,3445.81
2017年3月20日,3449.61
2017年3月21日,3466.35
2017年3月22日,3450.05
2017年3月23日,3461.98
2017年3月24日,3489.6
2017年3月27日,3478.04
2017年3月28日,3469.81
2017年3月29日,3465.19
2017年3月30日,3436.76
2017年3月31日,3456.05
2017年4月5日,3503.89
2017年4月6日,3514.05
2017年4月7日,3517.46
2017年4月10日,3505.14
2017年4月11日,3517.33
2017年4月12日,3509.44
2017年4月13日,3514.57
2017年4月14日,3486.5
2017年4月17日,3479.94
2017年4月18日,3462.74
2017年4月19日,3445.88
2017年4月20日,3461.55
2017年4月21日,3466.79
2017年4月24日,3431.26
2017年4月25日,3440.97
2017年4月26日,3445.18
2017年4月27日,3446.72
2017年4月28日,3439.75
2017年5月2日,3426.58
2017年5月3日,3413.13
2017年5月4日,3404.39
2017年5月5日,3382.55
2017年5月8日,3358.81
2017年5月9日,3352.53
2017年5月10日,3337.7
2017年5月11日,3356.65
2017年5月12日,3385.38
2017年5月15日,3399.19
2017年5月16日,3428.65
2017年5月17日,3409.97
2017年5月18日,3398.11
2017年5月19日,3403.85
2017年5月22日,3411.24
2017年5月23日,3424.19
2017年5月24日,3424.17
2017年5月25日,3485.66
2017年5月26日,3480.43
2017年5月31日,3492.88
2017年6月1日,3497.74
2017年6月2日,3486.51
2017年6月5日,3468.75
2017年6月6日,3492.88
2017年6月7日,3533.87
2017年6月8日,3560.98
2017年6月9日,3576.17
2017年6月12日,3574.39
2017年6月13日,3582.27
2017年6月14日,3535.3
2017年6月15日,3528.79
2017年6月16日,3518.76
2017年6月19日,3553.67
2017年6月20日,3546.49
2017年6月21日,3587.95
2017年6月22日,3590.34
2017年6月23日,3622.88
2017年6月26日,3668.09
2017年6月27日,3674.72
2017年6月28日,3646.17
2017年6月29日,3668.83
2017年6月30日,3666.8
2017年7月3日,3650.85
2017年7月4日,3619.98
2017年7月5日,3659.68
2017年7月6日,3660.1
2017年7月7日,3655.93
2017年7月10日,3653.69
2017年7月11日,3670.81
2017年7月12日,3658.82
2017年7月13日,3686.92
2017年7月14日,3703.09
2017年7月17日,3663.56
2017年7月18日,3667.18
2017年7月19日,3729.75
2017年7月20日,3747.88
2017年7月21日,3728.6
2017年7月24日,3743.47
2017年7月25日,3719.56
2017年7月26日,3705.39
2017年7月27日,3712.19
2017年7月28日,3721.89
2017年7月31日,3737.87
2017年8月1日,3770.38
2017年8月2日,3760.85
2017年8月3日,3727.83
2017年8月4日,3707.58
2017年8月7日,3726.79
2017年8月8日,3732.21
2017年8月9日,3731.04
2017年8月10日,3715.92
2017年8月11日,3647.35
2017年8月14日,3694.68
2017年8月15日,3706.06
2017年8月16日,3701.42
2017年8月17日,3721.28
2017年8月18日,3724.67
2017年8月21日,3740.99
2017年8月22日,3752.3
2017年8月23日,3756.09
2017年8月24日,3734.65
2017年8月25日,3795.75
2017年8月28日,3842.71
2017年8月29日,3834.54
2017年8月30日,3834.3
2017年8月31日,3822.09
2017年9月1日,3830.54
2017年9月4日,3845.62
2017年9月5日,3857.05
2017年9月6日,3849.45
2017年9月7日,3829.87
2017年9月8日,3825.99
2017年9月11日,3825.65
2017年9月12日,3837.93
2017年9月13日,3842.61
2017年9月14日,3829.96
2017年9月15日,3831.3
2017年9月18日,3843.14
2017年9月19日,3832.12
2017年9月20日,3842.44
2017年9月21日,3837.82
2017年9月22日,3837.73
2017年9月25日,3817.79
2017年9月26日,3820.78
2017年9月27日,3821.2
2017年9月28日,3822.54
2017年9月29日,3836.5
2017年10月9日,3882.21
2017年10月10日,3889.86
2017年10月11日,3902.69
2017年10月12日,3912.95
2017年10月13日,3921
2017年10月16日,3913.45
2017年10月17日,3913.07
2017年10月18日,3944.16
2017年10月19日,3931.25
2017年10月20日,3926.85
2017年10月23日,3930.8
2017年10月24日,3959.4
2017年10月25日,3976.95
2017年10月26日,3993.58
2017年10月27日,4021.97
2017年10月30日,4009.72
2017年10月31日,4006.72
2017年11月1日,3996.62
2017年11月2日,3997.13
2017年11月3日,3992.7
2017年11月6日,4020.89
2017年11月7日,4054.25
2017年11月8日,4048.01
2017年11月9日,4075.9
2017年11月10日,4111.91
2017年11月13日,4128.07
2017年11月14日,4099.35
2017年11月15日,4073.67
2017年11月16日,4105.01
2017年11月17日,4120.85
2017年11月20日,4143.83
2017年11月21日,4217.7
2017年11月22日,4227.57
2017年11月23日,4102.4
2017年11月24日,4104.2
2017年11月27日,4049.95
2017年11月28日,4055.82
2017年11月29日,4053.75
2017年11月30日,4006.1
2017年12月1日,3998.14
2017年12月4日,4018.86
2017年12月5日,4040.17
2017年12月6日,4015.82
2017年12月7日,3971.06
2017年12月8日,4003.38
2017年12月11日,4069.5
2017年12月12日,4016.02
2017年12月13日,4050.09
2017年12月14日,4026.15
2017年12月15日,3980.86
2017年12月18日,3985.29
2017年12月19日,4035.33
2017年12月20日,4030.49
2017年12月21日,4067.85
2017年12月22日,4054.6
2017年12月25日,4041.54
2017年12月26日,4053.62
2017年12月27日,3991.21
2017年12月28日,4018.9
2017年12月29日,4030.85
2018年1月2日,4087.4
2018年1月3日,4111.39
2018年1月4日,4128.81
2018年1月5日,4138.75
2018年1月8日,4160.16
2018年1月9日,4189.3
2018年1月10日,4207.81
2018年1月11日,4205.59
2018年1月12日,4225
2018年1月15日,4225.24
2018年1月16日,4258.47
2018年1月17日,4248.12
2018年1月18日,4271.42
2018年1月19日,4285.4
2018年1月22日,4336.6
2018年1月23日,4382.61
2018年1月24日,4389.89
2018年1月25日,4365.08
2018年1月26日,4381.3
2018年1月29日,4302.02
2018年1月30日,4256.1
2018年1月31日,4275.9
2018年2月1日,4245.9
2018年2月2日,4271.23
2018年2月5日,4274.15
2018年2月6日,4148.89
2018年2月7日,4050.5
2018年2月8日,4012.05
2018年2月9日,3840.65
2018年2月12日,3890.1
2018年2月13日,3935.63
2018年2月14日,3966.96
2018年2月22日,4052.73
2018年2月23日,4071.09
2018年2月26日,4118.42
2018年2月27日,4058.98
2018年2月28日,4023.64
2018年3月1日,4049.09
2018年3月2日,4016.46
2018年3月5日,4018.1
2018年3月6日,4066.56
2018年3月7日,4036.65
2018年3月8日,4077.6
2018年3月9日,4108.87
2018年3月12日,4127.67
2018年3月13日,4091.25
2018年3月14日,4073.34
2018年3月15日,4096.16
2018年3月16日,4056.42
2018年3月19日,4074.25
2018年3月20日,4077.7
2018年3月21日,4061.05
2018年3月22日,4020.35
2018年3月23日,3904.94
2018年3月26日,3879.89
2018年3月27日,3913.27
2018年3月28日,3842.72
2018年3月29日,3894.05
2018年3月30日,3898.5
2018年4月2日,3886.92
2018年4月3日,3862.48
2018年4月4日,3854.86
2018年4月9日,3852.93
2018年4月10日,3927.17
2018年4月11日,3938.34
2018年4月12日,3898.64
2018年4月13日,3871.14
2018年4月16日,3808.86
2018年4月17日,3748.64
2018年4月18日,3766.28
2018年4月19日,3811.84
2018年4月20日,3760.85
2018年4月23日,3766.33
2018年4月24日,3843.49
2018年4月25日,3828.7
2018年4月26日,3755.49
2018年4月27日,3756.88
2018年5月2日,3763.65
2018年5月3日,3793
2018年5月4日,3774.6
2018年5月7日,3834.19
2018年5月8日,3878.68
2018年5月9日,3871.62
2018年5月10日,3893.06
2018年5月11日,3872.84
2018年5月14日,3909.29
2018年5月15日,3924.1
2018年5月16日,3892.84
2018年5月17日,3864.05
2018年5月18日,3903.06
2018年5月21日,3921.24
2018年5月22日,3906.21
2018年5月23日,3854.58
2018年5月24日,3827.22
2018年5月25日,3816.5
2018年5月28日,3833.26
2018年5月29日,3804.01
2018年5月30日,3723.37
2018年5月31日,3802.38
2018年6月1日,3770.59
2018年6月4日,3807.58
2018年6月5日,3845.32
2018年6月6日,3837.35
2018年6月7日,3831.01
2018年6月8日,3779.62
2018年6月11日,3779.98
2018年6月12日,3825.95
2018年6月13日,3788.34
2018年6月14日,3773.37
2018年6月15日,3753.43
2018年6月19日,3621.12
2018年6月20日,3635.44
2018年6月21日,3592.97
2018年6月22日,3608.9
2018年6月25日,3560.48
2018年6月26日,3531.11
2018年6月27日,3459.26
2018年6月28日,3423.53
2018年6月29日,3510.98
2018年7月2日,3407.96
2018年7月3日,3409.28
2018年7月4日,3363.75
2018年7月5日,3342.44
2018年7月6日,3365.12
2018年7月9日,3459.18
2018年7月10日,3467.52
2018年7月11日,3407.53
2018年7月12日,3481.06
2018年7月13日,3492.69
2018年7月16日,3472.09
2018年7月17日,3449.38
2018年7月18日,3431.32
2018年7月19日,3428.34
2018年7月20日,3492.89
2018年7月23日,3525.75
2018年7月24日,3581.71
2018年7月25日,3577.75
2018年7月26日,3536.25
2018年7月27日,3521.23
2018年7月30日,3515.08
2018年7月31日,3517.66
2018年8月1日,3447.39
2018年8月2日,3370.96
2018年8月3日,3315.28
2018年8月6日,3273.27
2018年8月7日,3368.87
2018年8月8日,3314.51
2018年8月9日,3397.53
2018年8月10日,3405.02
2018年8月13日,3390.34
2018年8月14日,3372.91
2018年8月15日,3291.98
2018年8月16日,3276.73
2018年8月17日,3229.62
2018年8月20日,3267.25
2018年8月21日,3326.65
2018年8月22日,3307.95
2018年8月23日,3320.03
2018年8月24日,3325.33
2018年8月27日,3406.57
2018年8月28日,3400.17
2018年8月29日,3386.57
2018年8月30日,3351.09
2018年8月31日,3334.5
2018年9月3日,3321.82
2018年9月4日,3363.9
2018年9月5日,3298.14
2018年9月6日,3262.88
2018年9月7日,3277.64
2018年9月10日,3230.07
2018年9月11日,3224.21
2018年9月12日,3202.02
2018年9月13日,3236.57
2018年9月14日,3242.09
2018年9月17日,3204.92
2018年9月18日,3269.43
2018年9月19日,3312.48
2018年9月20日,3310.13
2018年9月21日,3410.49
2018年9月25日,3379.8
2018年9月26日,3417.24
2018年9月27日,3403.59
2018年9月28日,3438.86
2018年10月8日,3290.9
2018年10月9日,3288.69
2018年10月10日,3281.6
2018年10月11日,3124.11
2018年10月12日,3170.73
2018年10月15日,3126.45
2018年10月16日,3100.97
2018年10月17日,3118.25
2018年10月18日,3044.39
2018年10月19日,3134.95
2018年10月22日,3270.27
2018年10月23日,3183.43
2018年10月24日,3188.2
2018年10月25日,3194.31
2018年10月26日,3173.64
2018年10月29日,3076.89
2018年10月30日,3110.26
2018年10月31日,3153.82
2018年11月1日,3177.03
2018年11月2日,3290.25
2018年11月5日,3262.84
2018年11月6日,3243.15
2018年11月7日,3221.91
2018年11月8日,3212.77
2018年11月9日,3167.44
2018年11月12日,3205.14
2018年11月13日,3237.38
2018年11月14日,3204.94
2018年11月15日,3242.37
2018年11月16日,3257.67
2018年11月19日,3294.6
2018年11月20日,3218.41
2018年11月21日,3226.49
2018年11月22日,3214.43
2018年11月23日,3143.48
2018年11月26日,3141.24
2018年11月27日,3137.24
2018年11月28日,3178.93
2018年11月29日,3137.65
2018年11月30日,3172.69
2018年12月3日,3260.95
2018年12月4日,3267.71
2018年12月5日,3252
2018年12月6日,3181.67
2018年12月7日,3181.56
2018年12月10日,3144.76
2018年12月11日,3159.82
2018年12月12日,3170.61
2018年12月13日,3219.69
2018年12月14日,3165.91
2018年12月17日,3161.2
2018年12月18日,3128.43
2018年12月19日,3091.13
2018年12月20日,3067.42
2018年12月21日,3029.4
2018年12月24日,3038.2
2018年12月25日,3017.28
2018年12月26日,3002.03
2018年12月27日,2990.51
2018年12月28日,3010.65
2019年1月2日,2969.54
2019年1月3日,2964.84
2019年1月4日,3035.87
2019年1月7日,3054.3
2019年1月8日,3047.7
2019年1月9日,3078.48
2019年1月10日,3072.69
2019年1月11日,3094.78
2019年1月14日,3067.78
2019年1月15日,3127.99
2019年1月16日,3128.65
2019年1月17日,3111.42
2019年1月18日,3168.17
2019年1月21日,3185.64
2019年1月22日,3143.32
2019年1月23日,3141.05
2019年1月24日,3158.78
2019年1月25日,3184.47
2019年1月28日,3183.78
2019年1月29日,3193.97
2019年1月30日,3168.48
2019年1月31日,3201.63
2019年2月1日,3247.4
2019年2月11日,3306.47
2019年2月12日,3330.34
2019年2月13日,3397.03
2019年2月14日,3402.14
2019年2月15日,3338.7
2019年2月18日,3445.74
2019年2月19日,3439.61
2019年2月20日,3451.93
2019年2月21日,3442.71
2019年2月22日,3520.12
2019年2月25日,3729.48
2019年2月26日,3684.69
2019年2月27日,3678.39
2019年2月28日,3669.37
2019年3月1日,3749.71
2019年3月4日,3794.1
2019年3月5日,3816.01
2019年3月6日,3848.09
2019年3月7日,3808.85
2019年3月8日,3657.58
2019年3月11日,3729.95
2019年3月12日,3755.35
2019年3月13日,3724.19
2019年3月14日,3698.49
2019年3月15日,3745.01
2019年3月18日,3851.75
2019年3月19日,3833.96
2019年3月20日,3835.44
2019年3月21日,3836.89
2019年3月22日,3833.8
2019年3月25日,3742.83
2019年3月26日,3700.44
2019年3月27日,3743.39
2019年3月28日,3728.4
2019年3月29日,3872.34
2019年4月1日,3973.93
2019年4月2日,3971.29
2019年4月3日,4022.16
2019年4月4日,4062.23
2019年4月8日,4057.23
2019年4月9日,4075.43
2019年4月10日,4085.85
2019年4月11日,3997.58
2019年4月12日,3988.62
