日期,求和项:收盘
2011年10月20日,1674.03
2011年10月21日,1676.1
2011年10月24日,1729.03
2011年10月25日,1751.68
2011年10月26日,1765.63
2011年10月27日,1774.51
2011年10月28日,1807.06
2011年10月31日,1792.05
2011年11月1日,1795.39
2011年11月2日,1825.45
2011年11月3日,1819.04
2011年11月4日,1831.75
2011年11月7日,1809.8
2011年11月8日,1808.61
2011年11月9日,1821.76
2011年11月10日,1781.91
2011年11月11日,1779.51
2011年11月14日,1816.06
2011年11月15日,1808.18
2011年11月16日,1755.42
2011年11月17日,1748.45
2011年11月18日,1720.76
2011年11月21日,1721.39
2011年11月22日,1722.23
2011年11月23日,1701.06
2011年11月24日,1704.69
2011年11月25日,1691.67
2011年11月28日,1693.67
2011年11月29日,1716.09
2011年11月30日,1662.75
2011年12月1日,1713.05
2011年12月2日,1704.46
2011年12月5日,1694.5
2011年12月6日,1689.01
2011年12月7日,1702.45
2011年12月8日,1701.68
2011年12月9日,1692.06
2011年12月12日,1678.7
2011年12月13日,1645.81
2011年12月14日,1637.01
2011年12月15日,1599.01
2011年12月16日,1629
2011年12月19日,1625.26
2011年12月20日,1624.44
2011年12月21日,1604.25
2011年12月22日,1608.24
2011年12月23日,1617.94
2011年12月26日,1601.47
2011年12月27日,1590.99
2011年12月28日,1594.84
2011年12月29日,1596.59
2011年12月30日,1617.61
2012年1月4日,1595.12
2012年1月5日,1596.59
2012年1月6日,1608.36
2012年1月9日,1659.05
2012年1月10日,1704.74
2012年1月11日,1694.26
2012年1月12日,1701.45
2012年1月13日,1685.91
2012年1月16日,1661.99
2012年1月17日,1736.61
2012年1月18日,1714.7
2012年1月19日,1750.52
2012年1月20日,1775.09
2012年1月30日,1742.82
2012年1月31日,1744.71
2012年2月1日,1713.68
2012年2月2日,1761.94
2012年2月3日,1772.19
2012年2月6日,1764.82
2012年2月7日,1732.02
2012年2月8日,1782.06
2012年2月9日,1778.1
2012年2月10日,1778.32
2012年2月13日,1768.54
2012年2月14日,1758.98
2012年2月15日,1773.17
2012年2月16日,1761.88
2012年2月17日,1765.65
2012年2月20日,1769.41
2012年2月21日,1779.94
2012年2月22日,1795.26
2012年2月23日,1799.64
2012年2月24日,1826.72
2012年2月27日,1828.41
2012年2月28日,1839.06
2012年2月29日,1822.77
2012年3月1日,1818.28
2012年3月2日,1843.85
2012年3月5日,1827.94
2012年3月6日,1794.26
2012年3月7日,1776.36
2012年3月8日,1798.1
2012年3月9日,1811.49
2012年3月12日,1796.94
2012年3月13日,1813.2
2012年3月14日,1776.41
2012年3月15日,1760.48
2012年3月16日,1780.08
2012年3月19日,1778.98
2012年3月20日,1755.72
2012年3月21日,1758.62
2012年3月22日,1760.33
2012年3月23日,1747.92
2012年3月26日,1749.89
2012年3月27日,1749.19
2012年3月28日,1708.85
2012年3月29日,1688.09
2012年3月30日,1705.63
2012年4月5日,1735.28
2012年4月6日,1737.51
2012年4月9日,1721.43
2012年4月10日,1736.24
2012年4月11日,1734.59
2012年4月12日,1770.95
2012年4月13日,1777.07
2012年4月16日,1770.68
2012年4月17日,1749.4
2012年4月18日,1789.63
2012年4月19日,1791.38
2012年4月20日,1815.88
2012年4月23日,1799.91
2012年4月24日,1808.86
2012年4月25日,1819.22
2012年4月26日,1822.21
2012年4月27日,1822.54
2012年5月2日,1862.75
2012年5月3日,1864.3
2012年5月4日,1876.66
2012年5月7日,1866.62
2012年5月8日,1862.4
2012年5月9日,1830.13
2012年5月10日,1829.61
2012年5月11日,1815.73
2012年5月14日,1800.5
2012年5月15日,1801.06
2012年5月16日,1774.24
2012年5月17日,1801.11
2012年5月18日,1775.57
2012年5月21日,1784.94
2012年5月22日,1810.41
2012年5月23日,1801.47
2012年5月24日,1789.43
2012年5月25日,1776.38
2012年5月28日,1800.91
2012年5月29日,1824.43
2012年5月30日,1818.38
2012年5月31日,1804.59
2012年6月1日,1808.53
2012年6月4日,1760.95
2012年6月5日,1763.7
2012年6月6日,1768.58
2012年6月7日,1757.77
2012年6月8日,1738.59
2012年6月11日,1756.03
2012年6月12日,1745.45
2012年6月13日,1771.42
2012年6月14日,1756.3
2012年6月15日,1769.49
2012年6月18日,1776.24
2012年6月19日,1764.88
2012年6月20日,1763.63
2012年6月21日,1735.34
2012年6月25日,1704.57
2012年6月26日,1700.5
2012年6月27日,1695.03
2012年6月28日,1681.38
2012年6月29日,1708.86
2012年7月2日,1706.17
2012年7月3日,1710.41
2012年7月4日,1712.94
2012年7月5日,1695.36
2012年7月6日,1711.58
2012年7月9日,1668.02
2012年7月10日,1664.42
2012年7月11日,1672.25
2012年7月12日,1680.05
2012年7月13日,1685.02
2012年7月16日,1657.62
2012年7月17日,1669.71
2012年7月18日,1665.86
2012年7月19日,1674.27
2012年7月20日,1658.3
2012年7月23日,1629.07
2012年7月24日,1632.95
2012年7月25日,1627.96
2012年7月26日,1624.46
2012年7月27日,1630.31
2012年7月30日,1625.64
2012年7月31日,1631.88
2012年8月1日,1645.62
2012年8月2日,1634.55
2012年8月3日,1641.6
2012年8月6日,1658.37
2012年8月7日,1657.91
2012年8月8日,1662.77
2012年8月9日,1671.95
2012年8月10日,1665.17
2012年8月13日,1632
2012年8月14日,1633.14
2012年8月15日,1610.41
2012年8月16日,1605.28
2012年8月17日,1606
2012年8月20日,1596.2
2012年8月21日,1598.5
2012年8月22日,1591.33
2012年8月23日,1596.57
2012年8月24日,1588.11
2012年8月27日,1557.17
2012年8月28日,1570.44
2012年8月29日,1554.4
2012年8月30日,1560.29
2012年8月31日,1551.2
2012年9月3日,1560.08
2012年9月4日,1548.04
2012年9月5日,1537.53
2012年9月6日,1550.97
2012年9月7日,1619.21
2012年9月10日,1620.03
2012年9月11日,1605.07
2012年9月12日,1607.99
2012年9月13日,1597.16
2012年9月14日,1614.7
2012年9月17日,1582.1
2012年9月18日,1564.98
2012年9月19日,1569.07
2012年9月20日,1540.96
2012年9月21日,1545.96
2012年9月24日,1553.97
2012年9月25日,1553.7
2012年9月26日,1541.14
2012年9月27日,1587.96
2012年9月28日,1613.09
2012年10月8日,1596.14
2012年10月9日,1627.66
2012年10月10日,1625.33
2012年10月11日,1615.75
2012年10月12日,1618.66
2012年10月15日,1612.95
2012年10月16日,1614.14
2012年10月17日,1617.66
2012年10月18日,1639.67
2012年10月19日,1637.77
2012年10月22日,1643.34
2012年10月23日,1625.81
2012年10月24日,1623.64
2012年10月25日,1612.95
2012年10月26日,1584.7
2012年10月29日,1571.52
2012年10月30日,1576.32
2012年10月31日,1587.05
2012年11月1日,1617.73
2012年11月2日,1626.61
2012年11月5日,1624.71
2012年11月6日,1619.74
2012年11月7日,1617.83
2012年11月8日,1591.61
2012年11月9日,1591.85
2012年11月12日,1600.88
2012年11月13日,1575.26
2012年11月14日,1581.95
2012年11月15日,1563.7
2012年11月16日,1551.56
2012年11月19日,1550.89
2012年11月20日,1540.49
2012年11月21日,1562.97
2012年11月22日,1554.75
2012年11月23日,1568.75
2012年11月26日,1563.2
2012年11月27日,1552.92
2012年11月28日,1542.07
2012年11月29日,1532.92
2012年11月30日,1547.76
2012年12月3日,1532.18
2012年12月4日,1545.95
2012年12月5日,1601.74
2012年12月6日,1600.42
2012年12月7日,1634.92
2012年12月10日,1653.28
2012年12月11日,1645.01
2012年12月12日,1657.13
2012年12月13日,1635.63
2012年12月14日,1728.06
2012年12月17日,1738.85
2012年12月18日,1744.85
2012年12月19日,1744.02
2012年12月20日,1751.94
2012年12月21日,1737.99
2012年12月24日,1746.44
2012年12月25日,1798.88
2012年12月26日,1800.56
2012年12月27日,1786.78
2012年12月28日,1817.85
2012年12月31日,1857.68
2013年1月4日,1870.5
2013年1月7日,1880.26
2013年1月8日,1857.69
2013年1月9日,1855.34
2013年1月10日,1855.49
2013年1月11日,1818.98
2013年1月14日,1893.1
2013年1月15日,1900.05
2013年1月16日,1877
2013年1月17日,1854.94
2013年1月18日,1886.79
2013年1月21日,1898.44
2013年1月22日,1898.5
2013年1月23日,1910.14
2013年1月24日,1900.18
2013年1月25日,1886.45
2013年1月28日,1957.39
2013年1月29日,1982.62
2013年1月30日,1989.32
2013年1月31日,1993.25
2013年2月1日,2055.72
2013年2月4日,2065.39
2013年2月5日,2068.95
2013年2月6日,2078.49
2013年2月7日,2048.58
2013年2月8日,2042.42
2013年2月17日,2042.42
2013年2月18日,2014.58
2013年2月19日,1981.07
2013年2月20日,1978.3
2013年2月21日,1897.9
2013年2月22日,1883.48
2013年2月25日,1890.76
2013年2月26日,1865.13
2013年2月27日,1889.48
2013年2月28日,1956.61
2013年3月1日,1944.42
2013年3月4日,1841.62
2013年3月5日,1916.71
2013年3月6日,1933.7
2013年3月7日,1902.37
2013年3月8日,1901.48
2013年3月11日,1879.82
2013年3月12日,1854.62
2013年3月13日,1835.61
2013年3月14日,1838.36
2013年3月15日,1841.32
2013年3月18日,1811.24
2013年3月19日,1830.96
2013年3月20日,1905.76
2013年3月21日,1902.29
2013年3月22日,1904.46
2013年3月25日,1901.93
2013年3月26日,1861.26
2013年3月27日,1868.44
2013年3月28日,1791.64
2013年3月29日,1793.19
2013年4月1日,1784.07
2013年4月2日,1783.22
2013年4月3日,1789.67
2013年4月8日,1773.1
2013年4月9日,1788.63
2013年4月10日,1787.93
2013年4月11日,1784.13
2013年4月12日,1774.5
2013年4月15日,1759.8
2013年4月16日,1772.64
2013年4月17日,1761.62
2013年4月18日,1768.15
2013年4月19日,1827.98
2013年4月22日,1823.95
2013年4月23日,1760.68
2013年4月24日,1793.88
2013年4月25日,1778.29
2013年4月26日,1766.04
2013年5月2日,1763.05
2013年5月3日,1795.49
2013年5月6日,1816.6
2013年5月7日,1817.92
2013年5月8日,1824.38
2013年5月9日,1807.86
2013年5月10日,1819.12
2013年5月13日,1810.72
2013年5月14日,1785.57
2013年5月15日,1789.43
2013年5月16日,1821.45
2013年5月17日,1843.81
2013年5月20日,1861.25
2013年5月21日,1851.08
2013年5月22日,1858.2
